name	x	y	z
Fp1	-0.029338731209276728	0.0902953300444008	0.03683328267862884
AF7	-0.055805582992829256	0.07680979549268377	0.03683328267862884
AF3	-0.038593440966460064	0.08276390123885072	0.06633428366798136
F1	-0.02726170342798902	0.0674750837563496	0.10121355778558767
F3	-0.05177570734802805	0.0639376737816708	0.08764873486536645
F5	-0.06925438011407091	0.060201914168845655	0.0647365441501059
F7	-0.07680979549268378	0.055805582992829235	0.03683328267862884
FT7	-0.0902953300444008	0.029338731209276717	0.03683328267862884
FC5	-0.08434933607004837	0.032378676496407105	0.06950534933098644
FC3	-0.0642558242221116	0.03416542777807883	0.10121355778558767
FC1	-0.03559740299596508	0.035597402995965075	0.12071330400022691
C1	-0.03711945720648101	-2.272911222700206e-18	0.12759669594334827
C3	-0.06833728103217185	-4.1844516239241196e-18	0.1061412800589712
C5	-0.08869014051723417	-5.4307048350179906e-18	0.07419369007216997
T7	-0.0949421285668141	-5.813528692679268e-18	0.03683328267862884
TP7	-0.0902953300444008	-0.02933873120927673	0.03683328267862884
CP5	-0.08434933607004837	-0.03237867649640712	0.06950534933098644
CP3	-0.0642558242221116	-0.03416542777807884	0.10121355778558767
CP1	-0.03559740299596508	-0.035597402995965075	0.12071330400022691
P1	-0.02726170342798902	-0.0674750837563496	0.10121355778558767
P3	-0.05177570734802805	-0.0639376737816708	0.08764873486536645
P5	-0.06925438011407091	-0.06020191416884567	0.0647365441501059
P7	-0.07680979549268378	-0.05580558299282925	0.03683328267862884
P9	-0.06965574817546506	-0.05060786336950719	0.0
PO7	-0.055805582992829256	-0.07680979549268377	0.03683328267862884
PO3	-0.038593440966460064	-0.08276390123885072	0.06633428366798136
O1	-0.029338731209276728	-0.0902953300444008	0.03683328267862884
Iz	5.272057919574584e-18	-0.08609923976848176	0.0
Oz	5.813528692679268e-18	-0.0949421285668141	0.03683328267862884
POz	5.4307048350179906e-18	-0.08869014051723417	0.07419369007216997
Pz	4.1844516239241196e-18	-0.06833728103217185	0.1061412800589712
CPz	2.272911222700206e-18	-0.03711945720648101	0.12759669594334827
Fpz	5.813528692679268e-18	0.0949421285668141	0.03683328267862884
Fp2	0.029338731209276728	0.0902953300444008	0.03683328267862884
AF8	0.055805582992829256	0.07680979549268377	0.03683328267862884
AF4	0.038593440966460064	0.08276390123885072	0.06633428366798136
AFz	5.4307048350179906e-18	0.08869014051723417	0.07419369007216997
Fz	4.1844516239241196e-18	0.06833728103217185	0.1061412800589712
F2	0.02726170342798902	0.0674750837563496	0.10121355778558767
F4	0.05177570734802805	0.0639376737816708	0.08764873486536645
F6	0.06925438011407091	0.06020191416884567	0.0647365441501059
F8	0.07680979549268378	0.05580558299282925	0.03683328267862884
FT8	0.0902953300444008	0.02933873120927673	0.03683328267862884
FC6	0.08434933607004837	0.03237867649640712	0.06950534933098644
FC4	0.0642558242221116	0.03416542777807884	0.10121355778558767
FC2	0.03559740299596508	0.035597402995965075	0.12071330400022691
FCz	2.272911222700206e-18	0.03711945720648101	0.12759669594334827
Cz	0.0	0.0	0.13514873486536644
C2	0.03711945720648101	2.272911222700206e-18	0.12759669594334827
C4	0.06833728103217185	4.1844516239241196e-18	0.1061412800589712
C6	0.08869014051723417	5.4307048350179906e-18	0.07419369007216997
T8	0.0949421285668141	5.813528692679268e-18	0.03683328267862884
TP8	0.0902953300444008	-0.029338731209276717	0.03683328267862884
CP6	0.08434933607004837	-0.032378676496407105	0.06950534933098644
CP4	0.0642558242221116	-0.03416542777807883	0.10121355778558767
CP2	0.03559740299596508	-0.035597402995965075	0.12071330400022691
P2	0.02726170342798902	-0.0674750837563496	0.10121355778558767
P4	0.05177570734802805	-0.0639376737816708	0.08764873486536645
P6	0.06925438011407091	-0.060201914168845655	0.0647365441501059
P8	0.07680979549268378	-0.055805582992829235	0.03683328267862884
P10	0.06965574817546506	-0.05060786336950718	0.0
PO8	0.055805582992829256	-0.07680979549268377	0.03683328267862884
PO4	0.038593440966460064	-0.08276390123885072	0.06633428366798136
O2	0.029338731209276728	-0.0902953300444008	0.03683328267862884
L	n/a	n/a	n/a
R	n/a	n/a	n/a
TOP	n/a	n/a	n/a
BOT	n/a	n/a	n/a
ML	n/a	n/a	n/a
MR	n/a	n/a	n/a
EXG7	n/a	n/a	n/a
EXG8	n/a	n/a	n/a
